"x","y","elevation","forest","water"
1022942,121276,1451,73,1
1022942,122276,1303,57,3
1022942,123276,1137,68,0
1022942,124276,971,95,4
1022942,125276,865,21,5
1022942,126276,808,32,5
1022942,127276,783,24,6
1022942,128276,766,22,6
1022942,129276,758,31,3
1022942,130276,773,36,1
1022942,131276,763,37,3
1022942,132276,827,9,0
1022942,133276,733,36,0
1022942,134276,849,10,0
1022942,135276,790,12,0
1022942,136276,777,2,0
1022942,137276,725,34,0
1022942,138276,685,11,0
1022942,139276,661,5,0
1022942,140276,650,15,0
1022942,141276,600,14,2
1022942,142276,630,64,0
1022942,143276,588,82,0
1022942,144276,550,5,0
1022942,145276,551,88,0
1022942,146276,548,96,1
1022942,147276,557,30,5
1022942,148276,587,34,0
1022942,149276,579,5,0
1022942,150276,622,0,0
1022942,151276,679,58,0
1022942,152276,661,57,0
1022942,153276,659,76,0
1022942,154276,534,25,1
1022942,155276,544,10,1
1022942,156276,543,61,0
1022942,157276,520,8,0
1022942,158276,508,40,0
1022942,159276,492,9,0
1022942,160276,474,3,5
1022942,161276,559,75,0
1022942,162276,578,13,0
1022942,163276,541,0,0
1022942,164276,508,0,0
1022942,165276,490,13,0
1022942,166276,476,15,0
1022942,167276,436,0,0
1022942,168276,430,0,14
1022942,169276,429,0,0
1022942,170276,430,0,3
1022942,171276,438,0,0
1022942,172276,482,1,0
1022942,173276,602,29,0
1022942,174276,806,84,0
1022942,175276,1118,61,0
1022942,176276,1302,61,0
1022942,177276,904,67,0
1022942,178276,1059,79,0
1022942,179276,1045,79,0
1022942,180276,667,31,0
1022942,181276,589,6,0
1022942,182276,725,56,0
1022942,183276,1082,60,0
1022942,184276,901,66,0
1022942,185276,700,86,0
1022942,186276,696,48,0
1022942,187276,682,68,0
1022942,188276,486,51,0
1022942,189276,448,1,0
1022942,190276,463,12,1
1022942,191276,518,21,0
1022942,192276,713,89,0
1022942,193276,575,47,0
1022942,194276,451,62,1
1022942,195276,621,74,0
1022942,196276,615,36,0
1022942,197276,460,34,0
1022942,198276,596,66,0
1022942,199276,699,22,0
1023942,29276,3294,0,0
1023942,30276,3079,0,0
1023942,31276,2789,0,0
1023942,32276,2726,0,0
1023942,33276,3040,0,0
1023942,34276,3147,0,0
1023942,35276,2947,0,0
1023942,36276,3152,0,0
1023942,37276,3394,0,0
1023942,38276,3595,0,0
1023942,39276,2959,0,0
1023942,40276,2925,0,1
1023942,41276,2822,0,2
1023942,42276,2627,0,3
1023942,43276,2749,0,1
1023942,44276,2958,0,0
1023942,45276,2938,0,3
1023942,46276,3085,0,0
1023942,47276,3041,0,0
1023942,48276,2644,0,0
1023942,49276,2355,5,0
1023942,50276,2357,6,0
1023942,51276,2496,0,0
1023942,52276,2571,0,0
1023942,53276,2366,5,0
1023942,54276,2313,12,0
1023942,55276,2171,42,0
1023942,56276,1694,92,0
1023942,57276,1314,77,0
1023942,58276,962,44,3
1023942,59276,797,37,4
1023942,60276,840,43,0
1023942,61276,873,76,1
1023942,62276,854,73,0
1023942,63276,924,53,0
1023942,64276,948,64,0
1023942,65276,649,67,2
1023942,66276,496,3,8
1023942,67276,503,2,1
1023942,68276,624,32,2
1023942,69276,773,40,0
1023942,70276,885,38,0
1023942,71276,1043,29,0
1023942,72276,1214,56,0
1023942,73276,1401,55,0
1023942,74276,1731,52,0
1023942,75276,2031,12,0
1023942,76276,2006,13,0
1023942,77276,2192,0,0
1023942,78276,1873,9,11
1023942,79276,2159,7,1
1023942,80276,2384,0,0
1023942,81276,2561,0,0
1023942,82276,2030,4,2
1023942,83276,1983,7,0
1023942,84276,1781,21,0
1023942,85276,1596,57,2
1023942,86276,1745,33,0
1023942,87276,1777,22,2
1023942,88276,1639,63,0
1023942,89276,1440,63,3
1023942,90276,1409,50,2
1023942,91276,1500,49,1
1023942,92276,1393,48,0
1023942,93276,1171,61,2
1023942,94276,1036,12,2
1023942,95276,1328,50,0
1023942,96276,1522,40,0
1023942,97276,1818,49,0
1023942,98276,1764,51,0
1023942,99276,1611,83,0
1023942,100276,1594,44,0
1023942,101276,1719,17,0
1023942,102276,1687,32,0
1023942,103276,1700,23,1
1023942,104276,1897,9,0
1023942,105276,1799,10,0
1023942,106276,1658,39,0
1023942,107276,1612,26,0
1023942,108276,1417,40,1
1023942,109276,1170,57,0
1023942,110276,881,19,2
1023942,111276,867,4,1
1023942,112276,1032,53,0
1023942,113276,1526,30,1
1023942,114276,1817,0,2
1023942,115276,1789,3,1
1023942,116276,1971,0,0
1023942,117276,1751,2,0
1023942,118276,1473,15,3
1023942,119276,1345,25,2
1023942,120276,1522,54,0
1023942,121276,1540,83,0
1023942,122276,1327,62,0
1023942,123276,1118,47,3
1023942,124276,984,91,2
1023942,125276,887,48,6
1023942,126276,826,61,4
1023942,127276,883,19,0
1023942,128276,796,32,0
1023942,129276,774,8,3
1023942,130276,877,6,0
1023942,131276,848,15,0
1023942,132276,843,11,0
1023942,133276,759,29,0
1023942,134276,877,14,0
1023942,135276,856,16,0
1023942,136276,783,31,0
1023942,137276,768,39,0
1023942,138276,718,47,0
1023942,139276,699,40,0
1023942,140276,662,12,0
1023942,141276,610,10,0
1023942,142276,571,1,0
1023942,143276,556,19,0
1023942,144276,544,1,0
1023942,145276,553,63,0
1023942,146276,551,96,0
1023942,147276,528,27,7
1023942,148276,585,29,0
1023942,149276,572,10,0
1023942,150276,593,0,0
1023942,151276,612,28,1
1023942,152276,637,24,0
1023942,153276,622,72,0
1023942,154276,530,17,1
1023942,155276,581,32,0
1023942,156276,556,19,0
1023942,157276,529,32,0
1023942,158276,523,37,0
1023942,159276,518,26,0
1023942,160276,481,8,0
1023942,161276,492,43,2
1023942,162276,629,58,0
1023942,163276,583,7,0
1023942,164276,541,42,0
1023942,165276,527,44,0
1023942,166276,513,91,0
1023942,167276,495,54,0
1023942,168276,439,0,6
1023942,169276,429,0,14
1023942,170276,429,0,1
1023942,171276,436,0,0
1023942,172276,464,0,0
1023942,173276,555,2,0
1023942,174276,688,70,0
1023942,175276,1008,86,0
1023942,176276,1205,49,0
1023942,177276,1099,86,0
1023942,178276,1111,60,0
1023942,179276,1086,55,0
1023942,180276,730,53,0
1023942,181276,614,11,0
1023942,182276,664,31,0
1023942,183276,1164,68,0
1023942,184276,1143,64,0
1023942,185276,837,38,0
1023942,186276,674,5,0
1023942,187276,715,75,0
1023942,188276,521,40,0
1023942,189276,475,3,3
1023942,190276,515,33,0
1023942,191276,597,57,0
1023942,192276,749,69,0
1023942,193276,599,60,0
1023942,194276,425,53,0
1023942,195276,562,30,0
1023942,196276,635,22,0
1023942,197276,458,12,0
1023942,198276,572,79,0
1023942,199276,736,72,0
1023942,200276,748,11,0
1023942,203276,422,1,0
1023942,204276,411,8,0
1024942,29276,3333,0,0
1024942,30276,3144,0,0
1024942,31276,3055,0,0
1024942,32276,2802,0,0
1024942,33276,2852,0,0
1024942,34276,3235,0,0
1024942,35276,3272,0,0
1024942,36276,3424,0,0
1024942,37276,3638,0,0
1024942,38276,3461,0,0
1024942,39276,3150,0,0
1024942,40276,2980,0,0
1024942,41276,2892,0,0
1024942,42276,3046,0,0
1024942,43276,3146,0,0
1024942,44276,3232,0,0
1024942,45276,3370,0,0
1024942,46276,3342,0,0
1024942,47276,3284,0,0
1024942,48276,2920,0,0
1024942,49276,2793,0,0
1024942,50276,2637,0,0
1024942,51276,2721,0,0
1024942,52276,2701,0,0
1024942,53276,2554,0,0
1024942,54276,2375,0,0
1024942,55276,1950,58,0
1024942,56276,1455,93,0
1024942,57276,1064,48,1
1024942,58276,952,34,1
1024942,59276,1234,42,0
1024942,60276,1153,42,0
1024942,61276,1415,56,1
1024942,62276,1313,34,0
1024942,63276,1450,44,0
1024942,64276,1317,32,0
1024942,65276,1072,54,0
1024942,66276,501,34,12
1024942,67276,500,4,2
1024942,68276,765,56,0
1024942,69276,975,91,0
1024942,70276,862,75,0
1024942,71276,850,53,0
1024942,72276,988,69,2
1024942,73276,1121,60,1
1024942,74276,1500,66,0
1024942,75276,1792,51,0
1024942,76276,1864,49,0
1024942,77276,1811,20,10
1024942,78276,1784,1,62
1024942,79276,2435,1,0
1024942,80276,2433,0,2
1024942,81276,2455,0,2
1024942,82276,2082,1,0
1024942,83276,1793,36,1
1024942,84276,1678,62,0
1024942,85276,1427,47,1
1024942,86276,1338,37,1
1024942,87276,1450,47,0
1024942,88276,1492,33,0
1024942,89276,1261,52,1
1024942,90276,1131,7,1
1024942,91276,1075,13,1
1024942,92276,1059,4,2
1024942,93276,1104,30,0
1024942,94276,1192,40,1
1024942,95276,1328,67,1
1024942,96276,1557,43,0
1024942,97276,1879,19,0
1024942,98276,1932,9,0
1024942,99276,1848,21,0
1024942,100276,1804,10,0
1024942,101276,1919,1,0
1024942,102276,1880,1,0
1024942,103276,1850,7,0
1024942,104276,1812,8,2
1024942,105276,1949,10,0
1024942,106276,1874,7,0
1024942,107276,1731,23,0
1024942,108276,1516,41,0
1024942,109276,1277,36,0
1024942,110276,1015,19,0
1024942,111276,873,18,2
1024942,112276,900,30,1
1024942,113276,1265,56,0
1024942,114276,1760,6,0
1024942,115276,1706,12,2
1024942,116276,1781,6,0
1024942,117276,1988,0,0
1024942,118276,1677,11,0
1024942,119276,1450,20,1
1024942,120276,1591,88,0
1024942,121276,1496,56,0
1024942,122276,1367,36,0
1024942,123276,1143,82,0
1024942,124276,981,89,9
1024942,125276,911,66,5
1024942,126276,850,55,2
1024942,127276,971,77,0
1024942,128276,895,86,0
1024942,129276,804,0,0
1024942,130276,907,14,0
1024942,131276,962,36,0
1024942,132276,844,20,0
1024942,133276,822,9,0
1024942,134276,862,33,0
1024942,135276,850,23,0
1024942,136276,767,14,0
1024942,137276,828,25,0
1024942,138276,812,23,0
1024942,139276,854,83,0
1024942,140276,664,67,0
1024942,141276,689,55,0
1024942,142276,594,0,0
1024942,143276,543,11,0
1024942,144276,535,0,0
1024942,145276,559,3,0
1024942,146276,570,51,2
1024942,147276,512,21,7
1024942,148276,579,44,0
1024942,149276,576,36,1
1024942,150276,585,1,0
1024942,151276,550,16,0
1024942,152276,595,1,0
1024942,153276,582,19,0
1024942,154276,529,5,1
1024942,155276,579,59,0
1024942,156276,573,12,0
1024942,157276,554,33,0
1024942,158276,547,35,0
1024942,159276,543,57,0
1024942,160276,487,2,2
1024942,161276,472,1,1
1024942,162276,619,80,0
1024942,163276,581,22,0
1024942,164276,569,87,0
1024942,165276,545,30,0
1024942,166276,547,70,0
1024942,167276,550,82,0
1024942,168276,518,19,0
1024942,169276,435,0,10
1024942,170276,429,1,14
1024942,171276,433,0,4
1024942,172276,445,0,0
1024942,173276,492,3,0
1024942,174276,621,44,0
1024942,175276,750,89,0
1024942,176276,1156,70,1
1024942,177276,1290,58,0
1024942,178276,1051,37,0
1024942,179276,1152,53,0
1024942,180276,853,64,0
1024942,181276,647,11,0
1024942,182276,653,10,0
1024942,183276,1050,80,0
1024942,184276,1267,29,0
1024942,185276,943,55,0
1024942,186276,715,20,0
1024942,187276,685,55,0
1024942,188276,496,20,0
1024942,189276,485,15,0
1024942,190276,506,13,0
1024942,191276,650,73,0
1024942,192276,785,71,0
1024942,193276,602,54,0
1024942,194276,432,44,0
1024942,195276,532,21,0
1024942,196276,645,28,0
1024942,197276,546,46,0
1024942,198276,551,61,0
1024942,199276,750,79,0
1024942,200276,691,86,0
1024942,201276,556,17,0
1024942,203276,384,0,0
1024942,204276,390,38,0
1024942,205276,428,28,0
1025942,31276,3323,0,0
1025942,32276,3065,0,0
1025942,33276,2879,0,0
1025942,34276,2943,0,0
1025942,35276,3265,0,0
1025942,36276,3495,0,0
1025942,37276,3633,0,0
1025942,38276,3454,0,0
1025942,39276,3266,0,0
1025942,40276,2733,0,0
1025942,41276,2680,0,0
1025942,42276,2884,0,0
1025942,43276,3092,0,0
1025942,44276,2909,0,0
1025942,45276,3120,0,0
1025942,46276,3124,0,0
1025942,47276,3203,0,0
1025942,48276,2757,0,0
1025942,49276,2399,0,1
1025942,50276,2284,0,2
1025942,51276,2391,0,0
1025942,52276,2410,0,0
1025942,53276,2261,14,0
1025942,54276,1948,46,1
1025942,55276,1659,79,0
1025942,56276,1115,76,1
1025942,57276,1137,22,1
1025942,58276,1430,10,0
1025942,59276,1623,47,0
1025942,60276,1408,58,0
1025942,61276,1628,60,0
1025942,62276,1630,59,0
1025942,63276,1717,87,0
1025942,64276,1455,72,0
1025942,65276,1187,46,0
1025942,66276,668,65,1
1025942,67276,500,16,14
1025942,68276,578,9,3
1025942,69276,969,60,0
1025942,70276,1121,23,1
1025942,71276,1145,38,0
1025942,72276,1247,26,0
1025942,73276,1141,82,0
1025942,74276,1135,75,1
1025942,75276,1322,81,1
1025942,76276,1405,64,3
1025942,77276,1609,43,2
1025942,78276,1992,1,2
1025942,79276,2593,0,0
1025942,80276,2733,0,0
1025942,81276,2413,0,1
1025942,82276,2310,0,0
1025942,83276,1682,24,3
1025942,84276,1588,69,3
1025942,85276,1420,41,0
1025942,86276,1387,44,1
1025942,87276,1213,41,1
1025942,88276,1111,10,0
1025942,89276,1087,10,3
1025942,90276,1111,6,2
1025942,91276,1202,6,0
1025942,92276,1382,36,0
1025942,93276,1557,28,0
1025942,94276,1505,46,0
1025942,95276,1612,36,0
1025942,96276,1434,60,0
1025942,97276,1542,40,1
1025942,98276,2078,4,0
1025942,99276,2012,0,0
1025942,100276,1955,0,0
1025942,101276,2018,0,0
1025942,102276,1903,1,0
1025942,103276,1840,0,4
1025942,104276,1738,22,0
1025942,105276,1618,27,1
1025942,106276,1774,56,0
1025942,107276,1730,38,1
1025942,108276,1443,28,2
1025942,109276,1293,30,4
1025942,110276,1128,8,0
1025942,111276,992,12,0
1025942,112276,833,11,2
1025942,113276,1125,34,1
1025942,114276,1347,52,0
1025942,115276,1476,41,5
1025942,116276,1769,12,0
1025942,117276,1941,0,1
1025942,118276,1667,16,2
1025942,119276,1550,32,0
1025942,120276,1592,41,0
1025942,121276,1488,50,0
1025942,122276,1294,39,3
1025942,123276,1174,71,4
1025942,124276,1056,86,0
1025942,125276,915,67,0
1025942,126276,861,48,1
1025942,127276,1052,100,0
1025942,128276,938,39,0
1025942,129276,815,4,1
1025942,130276,895,3,0
1025942,131276,961,15,0
1025942,132276,841,14,0
1025942,133276,864,25,0
1025942,134276,907,10,0
1025942,135276,812,4,1
1025942,136276,834,11,1
1025942,137276,886,40,0
1025942,138276,883,8,0
1025942,139276,802,55,0
1025942,140276,686,55,2
1025942,141276,799,52,0
1025942,142276,577,16,0
1025942,143276,514,1,5
1025942,144276,528,3,8
1025942,145276,532,7,5
1025942,146276,538,14,7
1025942,147276,510,14,10
1025942,148276,508,43,11
1025942,149276,546,17,3
1025942,150276,576,7,1
1025942,151276,581,26,0
1025942,152276,574,0,0
1025942,153276,533,0,0
1025942,154276,539,30,0
1025942,155276,586,62,0
1025942,156276,588,33,0
1025942,157276,566,31,0
1025942,158276,553,59,0
1025942,159276,550,59,0
1025942,160276,510,0,0
1025942,161276,480,0,1
1025942,162276,485,36,1
1025942,163276,607,16,0
1025942,164276,599,28,0
1025942,165276,582,71,0
1025942,166276,552,49,0
1025942,167276,557,70,1
1025942,168276,542,64,0
1025942,169276,478,27,0
1025942,170276,429,0,24
1025942,171276,429,0,11
1025942,172276,436,3,0
1025942,173276,476,16,0
1025942,174276,578,19,0
1025942,175276,700,88,0
1025942,176276,1002,82,0
1025942,177276,1285,69,0
1025942,178276,996,83,0
1025942,179276,1111,70,0
1025942,180276,887,59,0
1025942,181276,668,41,0
1025942,182276,673,1,0
1025942,183276,1087,64,0
1025942,184276,1210,56,0
1025942,185276,913,54,0
1025942,186276,660,53,1
1025942,187276,612,95,1
1025942,188276,512,42,1
1025942,189276,523,17,0
1025942,190276,566,42,0
1025942,191276,764,100,0
1025942,192276,833,61,0
1025942,193276,679,70,0
1025942,194276,506,76,0
1025942,195276,463,52,1
1025942,196276,601,35,0
1025942,197276,558,41,0
1025942,198276,523,64,0
1025942,199276,662,88,0
1025942,200276,752,100,0
1025942,201276,526,41,0
1025942,202276,487,5,0
1025942,203276,379,0,0
1025942,204276,373,0,0
1025942,205276,407,21,0
1026942,31276,3367,0,0
1026942,32276,3192,0,0
1026942,33276,3029,0,0
1026942,34276,2950,0,0
1026942,35276,2998,0,0
1026942,36276,3161,0,0
1026942,37276,3515,0,0
1026942,38276,3520,0,0
1026942,39276,2952,0,0
1026942,40276,2545,0,0
1026942,41276,2516,0,1
1026942,42276,2797,0,0
1026942,43276,2812,0,0
1026942,44276,2617,0,1
1026942,45276,2781,0,1
1026942,46276,2899,0,1
1026942,47276,3033,0,0
1026942,48276,2921,0,0
1026942,49276,2724,0,0
1026942,50276,2411,0,0
1026942,51276,2126,19,2
1026942,52276,2052,11,1
1026942,53276,1947,43,0
1026942,54276,1519,90,0
1026942,55276,1172,74,1
1026942,56276,1330,51,0
1026942,57276,1513,36,3
1026942,58276,1771,54,0
1026942,59276,1924,87,0
1026942,60276,1631,82,1
1026942,61276,1806,87,0
1026942,62276,2011,72,0
1026942,63276,1862,78,0
1026942,64276,1459,69,0
1026942,65276,1087,85,0
1026942,66276,850,62,1
1026942,67276,509,3,2
1026942,68276,508,3,10
1026942,69276,711,6,0
1026942,70276,1073,27,0
1026942,71276,1283,35,3
1026942,72276,1403,14,0
1026942,73276,1463,39,2
1026942,74276,1594,78,0
1026942,75276,1695,57,0
1026942,76276,1598,71,0
1026942,77276,1950,27,0
1026942,78276,2208,3,0
1026942,79276,2498,0,0
1026942,80276,2660,0,0
1026942,81276,2575,0,1
1026942,82276,2470,0,1
1026942,83276,2126,5,0
1026942,84276,1876,16,0
1026942,85276,1819,14,0
1026942,86276,1503,58,0
1026942,87276,1125,28,2
1026942,88276,1107,29,2
1026942,89276,1271,30,2
1026942,90276,1320,47,1
1026942,91276,1454,30,0
1026942,92276,1754,40,0
1026942,93276,1707,44,1
1026942,94276,1687,27,1
1026942,95276,1855,0,0
1026942,96276,1803,30,0
1026942,97276,1469,36,2
1026942,98276,2093,4,0
1026942,99276,2089,0,0
1026942,100276,1772,23,0
1026942,101276,1753,23,0
1026942,102276,2058,2,0
1026942,103276,1682,24,0
1026942,104276,1846,18,0
1026942,105276,1735,25,0
1026942,106276,1492,61,0
1026942,107276,1821,24,0
1026942,108276,1790,24,0
1026942,109276,1596,38,0
1026942,110276,1156,45,0
1026942,111276,1074,26,0
1026942,112276,817,9,1
1026942,113276,1002,48,3
1026942,114276,1124,73,0
1026942,115276,1734,27,0
1026942,116276,1822,1,0
1026942,117276,1888,2,1
1026942,118276,1708,19,0
1026942,119276,1436,16,1
1026942,120276,1428,44,0
1026942,121276,1493,77,0
1026942,122276,1438,69,1
1026942,123276,1267,92,0
1026942,124276,1085,99,0
1026942,125276,971,100,0
1026942,126276,870,45,0
1026942,127276,1020,39,0
1026942,128276,924,6,0
1026942,129276,802,0,0
1026942,130276,894,7,0
1026942,131276,936,76,0
1026942,132276,907,12,0
1026942,133276,967,52,0
1026942,134276,893,4,0
1026942,135276,839,1,0
1026942,136276,900,11,0
1026942,137276,899,64,0
1026942,138276,865,38,0
1026942,139276,795,26,0
1026942,140276,698,36,0
1026942,141276,641,20,0
1026942,142276,541,7,3
1026942,143276,535,35,6
1026942,144276,536,3,12
1026942,145276,553,0,0
1026942,146276,554,4,0
1026942,147276,515,55,10
1026942,148276,524,21,5
1026942,149276,550,6,1
1026942,150276,564,18,0
1026942,151276,567,41,0
1026942,152276,558,1,0
1026942,153276,528,0,2
1026942,154276,547,6,0
1026942,155276,557,51,0
1026942,156276,574,19,0
1026942,157276,579,58,0
1026942,158276,554,43,0
1026942,159276,538,72,0
1026942,160276,504,30,0
1026942,161276,475,0,1
1026942,162276,468,3,2
1026942,163276,608,66,0
1026942,164276,621,27,0
1026942,165276,609,23,0
1026942,166276,539,1,0
1026942,167276,553,58,0
1026942,168276,553,54,0
1026942,169276,489,3,0
1026942,170276,444,0,0
1026942,171276,428,0,16
1026942,172276,431,0,0
1026942,173276,467,4,1
1026942,174276,549,12,1
1026942,175276,626,43,0
1026942,176276,851,99,0
1026942,177276,1252,75,0
1026942,178276,995,95,0
1026942,179276,860,81,0
1026942,180276,754,58,0
1026942,181276,715,52,0
1026942,182276,691,18,0
1026942,183276,1030,64,0
1026942,184276,1136,57,0
1026942,185276,843,75,0
1026942,186276,588,26,0
1026942,187276,727,35,0
1026942,188276,563,58,0
1026942,189276,506,4,0
1026942,190276,573,10,0
1026942,191276,823,95,0
1026942,192276,755,59,0
1026942,193276,615,81,0
1026942,194276,521,57,0
1026942,195276,439,75,3
1026942,196276,534,68,0
1026942,197276,517,46,0
1026942,198276,517,46,0
1026942,199276,599,68,0
1026942,200276,726,90,0
1026942,201276,595,45,0
1026942,202276,504,11,0
1026942,203276,434,41,0
1026942,204276,368,0,0
1027942,32276,3400,0,0
1027942,33276,3338,0,0
1027942,34276,3119,0,0
1027942,35276,3162,0,0
1027942,36276,3069,0,0
1027942,37276,3116,0,0
1027942,38276,3057,0,0
1027942,39276,2845,0,0
1027942,40276,2516,1,0
1027942,41276,2277,6,3
1027942,42276,2387,3,0
1027942,43276,2481,0,0
1027942,44276,2322,0,1
1027942,45276,2485,0,0
1027942,46276,2760,0,0
1027942,47276,2520,0,0
1027942,48276,2541,0,1
1027942,49276,2648,0,0
1027942,50276,2504,0,0
1027942,51276,2040,39,1
1027942,52276,1665,66,1
1027942,53276,1470,68,1
1027942,54276,1326,83,1
1027942,55276,1511,59,0
1027942,56276,1764,32,0
1027942,57276,2014,80,0
1027942,58276,2166,35,0
1027942,59276,2291,10,0
1027942,60276,2048,45,0
1027942,61276,2036,66,0
1027942,62276,2228,11,0
1027942,63276,1990,53,0
1027942,64276,1738,76,0
1027942,65276,1419,80,0
1027942,66276,960,47,0
1027942,67276,541,33,0
1027942,68276,508,2,4
1027942,69276,591,6,6
1027942,70276,915,23,0
1027942,71276,1238,26,0
1027942,72276,1416,49,2
1027942,73276,1478,16,6
1027942,74276,1675,55,1
1027942,75276,2002,27,0
1027942,76276,2067,13,0
1027942,77276,1927,14,0
1027942,78276,2132,1,0
1027942,79276,2488,0,0
1027942,80276,2585,0,2
1027942,81276,2805,0,0
1027942,82276,2636,0,0
1027942,83276,2510,0,0
1027942,84276,2012,4,0
1027942,85276,1596,41,1
1027942,86276,1193,54,0
1027942,87276,1191,41,2
1027942,88276,1492,25,0
1027942,89276,1613,20,1
1027942,90276,1574,53,1
1027942,91276,1704,32,0
1027942,92276,1955,1,2
1027942,93276,1809,11,2
1027942,94276,2055,0,0
1027942,95276,1988,0,0
1027942,96276,1824,27,0
1027942,97276,1603,13,2
1027942,98276,1993,2,0
1027942,99276,1900,2,0
1027942,100276,1639,53,0
1027942,101276,1377,66,0
1027942,102276,1556,46,0
1027942,103276,1424,61,0
1027942,104276,1822,32,0
1027942,105276,1615,43,0
1027942,106276,1392,49,1
1027942,107276,1615,46,0
1027942,108276,1723,24,0
1027942,109276,1503,52,0
1027942,110276,1259,43,0
1027942,111276,941,36,4
1027942,112276,797,29,2
1027942,113276,1008,54,0
